asleep,2,1492881707
asleep,2,1492881706
asleep,2,1492881705
asleep,2,1492881704
asleep,2,1492881703
asleep,2,1492881702
asleep,2,1492881701
asleep,2,1492881700
asleep,2,1492881699
asleep,2,1492881698
asleep,2,1492881697
asleep,2,1492881696
asleep,2,1492881695
asleep,2,1492881694
asleep,2,1492881693
asleep,2,1492881692
asleep,2,1492881691
asleep,2,1492881690
asleep,2,1492881689
asleep,2,1492881688
asleep,2,1492881687
asleep,2,1492881686
asleep,2,1492881685
asleep,2,1492881684
asleep,2,1492881683
asleep,2,1492881682
asleep,2,1492881681
asleep,2,1492881680
asleep,2,1492881679
asleep,2,1492881678
asleep,2,1492881677
asleep,2,1492881676
asleep,2,1492881675
asleep,2,1492881674
asleep,2,1492881673
asleep,2,1492881672
asleep,2,1492881671
asleep,2,1492881670
asleep,2,1492881669
asleep,2,1492881668
asleep,2,1492881667
asleep,2,1492881666
asleep,2,1492881665
asleep,2,1492881664
asleep,2,1492881663
asleep,2,1492881662
asleep,2,1492881661
asleep,2,1492881660
asleep,2,1492881659
asleep,2,1492881658
asleep,2,1492881657
asleep,2,1492881656
asleep,2,1492881655
asleep,2,1492881654
asleep,2,1492881653
asleep,2,1492881652
asleep,2,1492881651
asleep,2,1492881650
awake,1,1492881649
awake,1,1492881648
awake,1,1492881647
awake,1,1492881646
awake,1,1492881645
awake,1,1492881644
awake,1,1492881643
awake,1,1492881642
awake,1,1492881641
awake,1,1492881640
awake,1,1492881639
awake,1,1492881638
awake,1,1492881637
awake,1,1492881636
awake,1,1492881635
awake,1,1492881634
awake,1,1492881633
awake,1,1492881632
awake,1,1492881631
awake,1,1492881630
awake,1,1492881629
awake,1,1492881628
awake,1,1492881627
awake,1,1492881626
awake,1,1492881625
awake,1,1492881624
awake,1,1492881623
awake,1,1492881622
awake,1,1492881621
awake,1,1492881620
awake,1,1492881619
awake,1,1492881618
awake,1,1492881617
awake,1,1492881616
awake,1,1492881615
awake,1,1492881614
awake,1,1492881613
awake,1,1492881612
awake,1,1492881611
awake,1,1492881610
awake,1,1492881609
awake,1,1492881608
awake,1,1492881607
awake,1,1492881606
awake,1,1492881605
awake,1,1492881604
awake,1,1492881603
awake,1,1492881602
awake,1,1492881601
awake,1,1492881600
awake,1,1492881599
awake,1,1492881598
awake,1,1492881597
awake,1,1492881596
awake,1,1492881595
awake,1,1492881594
awake,1,1492881593
awake,1,1492881592
awake,1,1492881591
awake,1,1492881590
awake,1,1492881589
awake,1,1492881588
awake,1,1492881587
awake,1,1492881586
awake,1,1492881585
awake,1,1492881584
awake,1,1492881583
awake,1,1492881582
awake,1,1492881581
awake,1,1492881580
awake,1,1492881579
awake,1,1492881578
awake,1,1492881577
awake,1,1492881576
awake,1,1492881575
awake,1,1492881574
awake,1,1492881573
awake,1,1492881572
awake,1,1492881571
awake,1,1492881570
awake,1,1492881569
awake,1,1492881568
awake,1,1492881567
awake,1,1492881566
awake,1,1492881565
awake,1,1492881564
awake,1,1492881563
awake,1,1492881562
awake,1,1492881561
awake,1,1492881560
awake,1,1492881559
awake,1,1492881558
awake,1,1492881557
awake,1,1492881556
awake,1,1492881555
awake,1,1492881554
awake,1,1492881553
awake,1,1492881552
awake,1,1492881551
awake,1,1492881550
awake,1,1492881549
awake,1,1492881548
awake,1,1492881547
awake,1,1492881546
awake,1,1492881545
awake,1,1492881544
awake,1,1492881543
awake,1,1492881542
awake,1,1492881541
awake,1,1492881540
awake,1,1492881539
awake,1,1492881538
awake,1,1492881537
awake,1,1492881536
awake,1,1492881535
awake,1,1492881534
awake,1,1492881533
awake,1,1492881532
awake,1,1492881531
awake,1,1492881530
awake,1,1492881529
awake,1,1492881528
awake,1,1492881527
awake,1,1492881526
awake,1,1492881525
awake,1,1492881524
awake,1,1492881523
awake,1,1492881522
awake,1,1492881521
awake,1,1492881520
awake,1,1492881519
awake,1,1492881518
awake,1,1492881517
awake,1,1492881516
awake,1,1492881515
awake,1,1492881514
awake,1,1492881513
awake,1,1492881512
awake,1,1492881511
awake,1,1492881510
awake,1,1492881509
awake,1,1492881508
awake,1,1492881507
awake,1,1492881506
awake,1,1492881505
awake,1,1492881504
awake,1,1492881503
awake,1,1492881502
awake,1,1492881501
awake,1,1492881500
awake,1,1492881499
awake,1,1492881498
awake,1,1492881497
awake,1,1492881496
awake,1,1492881495
awake,1,1492881494
awake,1,1492881493
awake,1,1492881492
awake,1,1492881491
awake,1,1492881490
awake,1,1492881489
awake,1,1492881488
awake,1,1492881487
awake,1,1492881486
awake,1,1492881485
awake,1,1492881484
awake,1,1492881483
awake,1,1492881482
awake,1,1492881481
awake,1,1492881480
awake,1,1492881479
awake,1,1492881478
awake,1,1492881477
awake,1,1492881476
awake,1,1492881475
awake,1,1492881474
awake,1,1492881473
awake,1,1492881472
awake,1,1492881471
awake,1,1492881470
awake,1,1492881469
awake,1,1492881468
awake,1,1492881467
awake,1,1492881466
awake,1,1492881465
awake,1,1492881464
awake,1,1492881463
awake,1,1492881462
awake,1,1492881461
awake,1,1492881460
awake,1,1492881459
awake,1,1492881458
awake,1,1492881457
awake,1,1492881456
awake,1,1492881455
awake,1,1492881454
awake,1,1492881453
awake,1,1492881452
awake,1,1492881451
awake,1,1492881450
awake,1,1492881449
awake,1,1492881448
awake,1,1492881447
awake,1,1492881446
awake,1,1492881445
awake,1,1492881444
awake,1,1492881443
awake,1,1492881442
awake,1,1492881441
awake,1,1492881440
awake,1,1492881439
awake,1,1492881438
awake,1,1492881437
awake,1,1492881436
awake,1,1492881435
awake,1,1492881434
awake,1,1492881433
awake,1,1492881432
awake,1,1492881431
awake,1,1492881430
awake,1,1492881429
awake,1,1492881428
awake,1,1492881427
awake,1,1492881426
awake,1,1492881425
awake,1,1492881424
awake,1,1492881423
awake,1,1492881422
awake,1,1492881421
awake,1,1492881420
awake,1,1492881419
awake,1,1492881418
awake,1,1492881417
awake,1,1492881416
awake,1,1492881415
awake,1,1492881414
awake,1,1492881413
awake,1,1492881412
awake,1,1492881411
awake,1,1492881410
awake,1,1492881409
awake,1,1492881408
awake,1,1492881407
awake,1,1492881406
awake,1,1492881405
awake,1,1492881404
awake,1,1492881403
awake,1,1492881402
awake,1,1492881401
awake,1,1492881400
awake,1,1492881399
awake,1,1492881398
awake,1,1492881397
awake,1,1492881396
awake,1,1492881395
awake,1,1492881394
awake,1,1492881393
awake,1,1492881392
awake,1,1492881391
awake,1,1492881390
awake,1,1492881389
awake,1,1492881388
awake,1,1492881387
awake,1,1492881386
awake,1,1492881385
awake,1,1492881384
awake,1,1492881383
awake,1,1492881382
awake,1,1492881381
awake,1,1492881380
awake,1,1492881379
awake,1,1492881378
awake,1,1492881377
awake,1,1492881376
awake,1,1492881375
awake,1,1492881374
awake,1,1492881373
awake,1,1492881372
awake,1,1492881371
awake,1,1492881370
awake,1,1492881369
awake,1,1492881368
awake,1,1492881367
awake,1,1492881366
awake,1,1492881365
awake,1,1492881364
awake,1,1492881363
awake,1,1492881362
awake,1,1492881361
awake,1,1492881360
awake,1,1492881359
awake,1,1492881358
awake,1,1492881357
awake,1,1492881356
awake,1,1492881355
awake,1,1492881354
awake,1,1492881353
awake,1,1492881352
awake,1,1492881351
awake,1,1492881350
awake,1,1492881349
awake,1,1492881348
awake,1,1492881347
awake,1,1492881346
awake,1,1492881345
awake,1,1492881344
awake,1,1492881343
awake,1,1492881342
awake,1,1492881341
awake,1,1492881340
awake,1,1492881339
awake,1,1492881338
awake,1,1492881337
awake,1,1492881336
awake,1,1492881335
awake,1,1492881334
awake,1,1492881333
awake,1,1492881332
awake,1,1492881331
awake,1,1492881330
awake,1,1492881329
awake,1,1492881328
awake,1,1492881327
awake,1,1492881326
awake,1,1492881325
awake,1,1492881324
awake,1,1492881323
awake,1,1492881322
awake,1,1492881321
awake,1,1492881320
awake,1,1492881319
awake,1,1492881318
awake,1,1492881317
awake,1,1492881316
awake,1,1492881315
awake,1,1492881314
awake,1,1492881313
awake,1,1492881312
awake,1,1492881311
